comparison,interpretation,keyword,period_a,period_b,tfidf_a,tfidf_b,delta_b_minus_a,pct_change_b_vs_a,abs_delta,rank_abs_delta
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,진료,park_2013_2017,moon_post_covid_2020_2022,0.0018317637807480375,0.0019892987978279804,0.0001575350170799428,8.600181897668607,0.0001575350170799428,2132.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,조지,park_2013_2017,moon_post_covid_2020_2022,0.0012160150236503722,0.001058640974735774,-0.00015737404891459812,-12.941784916618449,0.00015737404891459812,2133.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,성장세,park_2013_2017,moon_post_covid_2020_2022,0.0007979703208263805,0.0009549875313010193,0.00015701721047463877,19.677073993432646,0.00015701721047463877,2134.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,횡령,park_2013_2017,moon_post_covid_2020_2022,0.0013181368330723404,0.0011611522616612044,-0.00015698457141113606,-11.909580816828644,0.00015698457141113606,2135.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,철거,park_2013_2017,moon_post_covid_2020_2022,0.0011697558308539238,0.0013267277263383484,0.00015697189548442457,13.419201797851677,0.00015697189548442457,2136.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,회피,park_2013_2017,moon_post_covid_2020_2022,0.001003981837192979,0.001160718795787238,0.00015673695859425908,15.611533275589737,0.00015673695859425908,2137.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,문구,park_2013_2017,moon_post_covid_2020_2022,0.0010978854346874658,0.0012543092211461345,0.00015642378645866874,14.247733098235136,0.00015642378645866874,2138.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,수색,park_2013_2017,moon_post_covid_2020_2022,0.0022332485309879365,0.0020771553472118762,-0.00015609318377606029,-6.989512434919562,0.00015609318377606029,2139.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,전반,park_2013_2017,moon_post_covid_2020_2022,0.0024375822633154165,0.002281726002412428,-0.00015585626090298867,-6.393887223769207,0.00015585626090298867,2140.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,규탄,park_2013_2017,moon_post_covid_2020_2022,0.0009346533928903443,0.0010903478309337322,0.00015569443804338786,16.657986717612474,0.00015569443804338786,2141.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,공작,park_2013_2017,moon_post_covid_2020_2022,0.0006040693239318646,0.0007597128987985179,0.00015564357486665332,25.76584651800809,0.00015564357486665332,2142.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,배분,park_2013_2017,moon_post_covid_2020_2022,0.0007982525458651966,0.0009538788089905488,0.0001556262631253522,19.49586805973473,0.0001556262631253522,2143.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,관련자,park_2013_2017,moon_post_covid_2020_2022,0.0010859352578148826,0.0009306494095814432,-0.00015528584823343945,-14.299733535303513,0.00015528584823343945,2144.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,주력,park_2013_2017,moon_post_covid_2020_2022,0.0019882933757977067,0.0021435543558577714,0.00015526098006006473,7.808756089516909,0.00015526098006006473,2145.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,전시회,park_2013_2017,moon_post_covid_2020_2022,0.0016631096486793022,0.0015081397942024778,-0.0001549698544768244,-9.318078011265705,0.0001549698544768244,2146.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,일관,park_2013_2017,moon_post_covid_2020_2022,0.0011993690807604574,0.0010446097673859217,-0.0001547593133745357,-12.903393613950003,0.0001547593133745357,2147.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,전투,park_2013_2017,moon_post_covid_2020_2022,0.0013783764123755842,0.0012236218198324181,-0.000154754592543166,-11.227309982507014,0.000154754592543166,2148.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,실망,park_2013_2017,moon_post_covid_2020_2022,0.0015354018981242298,0.0013807783281068583,-0.0001546235700173714,-10.070560040747115,0.0001546235700173714,2149.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,별세,park_2013_2017,moon_post_covid_2020_2022,0.0018945628825746679,0.001740269580183876,-0.00015429330239079189,-8.144005343391441,0.00015429330239079189,2150.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,무죄,park_2013_2017,moon_post_covid_2020_2022,0.001535780920994289,0.0016898304611511906,0.0001540495401569017,10.030697611295208,0.0001540495401569017,2151.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,상업,park_2013_2017,moon_post_covid_2020_2022,0.0007449161162351223,0.0008985000849181289,0.00015358396868300663,20.6176192641978,0.00015358396868300663,2152.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,기타,park_2013_2017,moon_post_covid_2020_2022,0.0010688904065903155,0.0009154476936578022,-0.00015344271293251332,-14.355326980806634,0.00015344271293251332,2153.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,군부,park_2013_2017,moon_post_covid_2020_2022,0.0010602825705094102,0.0009073541119301487,-0.00015292845857926146,-14.423368150415541,0.00015292845857926146,2154.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,학부,park_2013_2017,moon_post_covid_2020_2022,0.0009812777402517685,0.0008284409069140641,-0.00015283683333770445,-15.575287919859548,0.00015283683333770445,2155.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,전무,park_2013_2017,moon_post_covid_2020_2022,0.0012274011330542214,0.001074606726934166,-0.0001527944061200555,-12.448612112638948,0.0001527944061200555,2156.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,시정,park_2013_2017,moon_post_covid_2020_2022,0.0013723270975545003,0.0012196811893195052,-0.0001526459082349951,-11.123143200116907,0.0001526459082349951,2157.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,단어,park_2013_2017,moon_post_covid_2020_2022,0.0018688489943418766,0.001716261705748483,-0.00015258728859339358,-8.164773561446994,0.00015258728859339358,2158.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,교실,park_2013_2017,moon_post_covid_2020_2022,0.001157429659809787,0.001004948769193724,-0.00015248089061606308,-13.174095663067934,0.00015248089061606308,2159.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,요소,park_2013_2017,moon_post_covid_2020_2022,0.0020056733775097113,0.0021579567700077,0.00015228339249798856,7.592631691959087,0.00015228339249798856,2160.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,은폐,park_2013_2017,moon_post_covid_2020_2022,0.0009795299318161481,0.000827409628686303,-0.00015212030312984517,-15.529929018891607,0.00015212030312984517,2161.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,변호인,park_2013_2017,moon_post_covid_2020_2022,0.0013961674253270746,0.0015482826561163483,0.00015211523078927374,10.895199818434262,0.00015211523078927374,2162.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,생존,park_2013_2017,moon_post_covid_2020_2022,0.0017494751666866904,0.0015975827957628835,-0.0001518923709238069,-8.682167876179346,0.0001518923709238069,2163.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,모범,park_2013_2017,moon_post_covid_2020_2022,0.000792914904536471,0.00094479935406173,0.00015188444952525895,19.15520173177333,0.00015188444952525895,2164.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,며칠,park_2013_2017,moon_post_covid_2020_2022,0.0014894274272813433,0.0013376978901543913,-0.00015172953712695204,-10.18710508130661,0.00015172953712695204,2165.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,발전소,park_2013_2017,moon_post_covid_2020_2022,0.00143159823886694,0.0012799026333535372,-0.00015169560551340274,-10.596241417107674,0.00015169560551340274,2166.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,영남,park_2013_2017,moon_post_covid_2020_2022,0.001263550564947176,0.001111953109459932,-0.00015159745548724412,-11.997735563007073,0.00015159745548724412,2167.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,전액,park_2013_2017,moon_post_covid_2020_2022,0.0011164733603790341,0.0009650442716774345,-0.00015142908870159958,-13.563161833990428,0.00015142908870159958,2168.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,근처,park_2013_2017,moon_post_covid_2020_2022,0.0012515867837913177,0.0011002221614634124,-0.00015136462232790532,-12.093817567279695,0.00015136462232790532,2169.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,무릎,park_2013_2017,moon_post_covid_2020_2022,0.001134077599665702,0.0009827492469166785,-0.0001513283527490234,-13.343738805319077,0.0001513283527490234,2170.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,주역,park_2013_2017,moon_post_covid_2020_2022,0.0009245151050419438,0.0007733560918524189,-0.00015115901318952488,-16.350085830416695,0.00015115901318952488,2171.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,도출,park_2013_2017,moon_post_covid_2020_2022,0.0009158578655707062,0.0007648247010907842,-0.00015103316447992205,-16.490895602649815,0.00015103316447992205,2172.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,못한,park_2013_2017,moon_post_covid_2020_2022,0.0009785703207280294,0.0008276255022486193,-0.00015094481847941009,-15.42503540952594,0.00015094481847941009,2173.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,경계,park_2013_2017,moon_post_covid_2020_2022,0.001786575997002462,0.001937426707173152,0.00015085071017068995,8.443565256881824,0.00015085071017068995,2174.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,유망,park_2013_2017,moon_post_covid_2020_2022,0.0007240623419748361,0.0008745407572201049,0.00015047841524526884,20.78252196279786,0.00015047841524526884,2175.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,법정,park_2013_2017,moon_post_covid_2020_2022,0.0019148366341937282,0.0020651774015506643,0.00015034076735693613,7.851362600457007,0.00015034076735693613,2176.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,아무것,park_2013_2017,moon_post_covid_2020_2022,0.0009078505636674202,0.0007581556167748601,-0.00014969494689256015,-16.48894133940297,0.00014969494689256015,2177.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,대입,park_2013_2017,moon_post_covid_2020_2022,0.001102439726232065,0.0009530996873297859,-0.00014934003890227905,-13.546322338428032,0.00014934003890227905,2178.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,단절,park_2013_2017,moon_post_covid_2020_2022,0.0009117353742826195,0.0007624494987659029,-0.0001492858755167166,-16.373816320791455,0.0001492858755167166,2179.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,공인,park_2013_2017,moon_post_covid_2020_2022,0.0008646620315716605,0.0010138757128705773,0.00014921368129891673,17.256879086930322,0.00014921368129891673,2180.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,전용면적,park_2013_2017,moon_post_covid_2020_2022,0.0007533882707013968,0.0009024749472723652,0.0001490866765709684,19.788823687442097,0.0001490866765709684,2181.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,기한,park_2013_2017,moon_post_covid_2020_2022,0.000645812185393795,0.0007947643505802134,0.0001489521651864184,23.06431630669717,0.0001489521651864184,2182.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,질환,park_2013_2017,moon_post_covid_2020_2022,0.002222788703863193,0.002073891803941272,-0.00014889689992192076,-6.698652897737823,0.00014889689992192076,2183.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,위상,park_2013_2017,moon_post_covid_2020_2022,0.0015216365036806712,0.0013728984511238798,-0.00014873805255679142,-9.774874104098478,0.00014873805255679142,2184.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,뒷받침,park_2013_2017,moon_post_covid_2020_2022,0.001821932251280453,0.001673366498434241,-0.00014856575284621205,-8.154296228183023,0.00014856575284621205,2185.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,대표가,park_2013_2017,moon_post_covid_2020_2022,0.001519766528088409,0.0016682074280040082,0.0001484408999155992,9.767348942887361,0.0001484408999155992,2186.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,사기,park_2013_2017,moon_post_covid_2020_2022,0.0024773013285464256,0.0023293918634774576,-0.00014790946506896803,-5.970588372297648,0.00014790946506896803,2187.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,민생,park_2013_2017,moon_post_covid_2020_2022,0.002713165983667795,0.0025653855779683094,-0.00014778040569948542,-5.4467882388717115,0.00014778040569948542,2188.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,냄새,park_2013_2017,moon_post_covid_2020_2022,0.0007981916112593278,0.0006504388699558617,-0.0001477527413034661,-18.510936374081,0.0001477527413034661,2189.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,정상적,park_2013_2017,moon_post_covid_2020_2022,0.0012756680546960508,0.0011279320553086037,-0.00014773599938744711,-11.58106913813466,0.00014773599938744711,2190.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,병력,park_2013_2017,moon_post_covid_2020_2022,0.0008178057008952585,0.0009652538324679976,0.00014744813157273914,18.029726548901102,0.00014744813157273914,2191.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,내용을,park_2013_2017,moon_post_covid_2020_2022,0.0011537726658360824,0.0010063432817340086,-0.00014742938410207385,-12.778027116393767,0.00014742938410207385,2192.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,이에,park_2013_2017,moon_post_covid_2020_2022,0.0015288350437140947,0.0013815724419245705,-0.00014726260178952425,-9.632340807139663,0.00014726260178952425,2193.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,건축물,park_2013_2017,moon_post_covid_2020_2022,0.001143188957660375,0.0009963241761222175,-0.00014686478153815756,-12.846938430784682,0.00014686478153815756,2194.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,위장,park_2013_2017,moon_post_covid_2020_2022,0.0007560333927434728,0.0006092412821436327,-0.00014679211059984002,-19.416088232183096,0.00014679211059984002,2195.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,전제,park_2013_2017,moon_post_covid_2020_2022,0.0015785036860857487,0.0014317336952276367,-0.00014676999085811208,-9.298045494088198,0.00014676999085811208,2196.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,편입,park_2013_2017,moon_post_covid_2020_2022,0.0009108306006830757,0.0010571871074489404,0.00014635650676586467,16.068466151236564,0.00014635650676586467,2197.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,무리,park_2013_2017,moon_post_covid_2020_2022,0.0018797251858123376,0.0017335575315387084,-0.0001461676542736292,-7.776011907318342,0.0001461676542736292,2198.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,체류,park_2013_2017,moon_post_covid_2020_2022,0.0007404649842481886,0.000886313021575672,0.0001458480373274834,19.69681759841302,0.0001458480373274834,2199.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,현실화,park_2013_2017,moon_post_covid_2020_2022,0.0010110743139651655,0.001156627774115668,0.00014555346015050243,14.395921065354763,0.00014555346015050243,2200.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,출연자,park_2013_2017,moon_post_covid_2020_2022,0.0008138254884074844,0.000959227263923119,0.00014540177551563465,17.866456333305653,0.00014540177551563465,2201.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,살인,park_2013_2017,moon_post_covid_2020_2022,0.0014286647519133574,0.0012833425067957506,-0.0001453222451176068,-10.17189266572036,0.0001453222451176068,2202.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,탄력,park_2013_2017,moon_post_covid_2020_2022,0.0008472463585305857,0.0007021920492247084,-0.00014505430930587728,-17.120676630283892,0.00014505430930587728,2203.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,담보,park_2013_2017,moon_post_covid_2020_2022,0.0015361248405564524,0.0013910803933670783,-0.00014504444718937406,-9.442230433356741,0.00014504444718937406,2204.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,최적,park_2013_2017,moon_post_covid_2020_2022,0.0007428511130983647,0.0008878637919812881,0.00014501267888292343,19.521095994335756,0.00014501267888292343,2205.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,무게,park_2013_2017,moon_post_covid_2020_2022,0.0014765944120455638,0.001331649846903949,-0.00014494456514161486,-9.816139351416037,0.00014494456514161486,2206.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,서구,park_2013_2017,moon_post_covid_2020_2022,0.0014356833408734847,0.0012908938039893863,-0.00014478953688409836,-10.085060734632952,0.00014478953688409836,2207.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,공론화,park_2013_2017,moon_post_covid_2020_2022,0.0005242059683272577,0.0006686991133481452,0.00014449314502088754,27.564193036940317,0.00014449314502088754,2208.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,동영상,park_2013_2017,moon_post_covid_2020_2022,0.0018497956676714108,0.0017058746795273788,-0.00014392098814403195,-7.78037221404053,0.00014392098814403195,2209.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,자녀들,park_2013_2017,moon_post_covid_2020_2022,0.0008123411192300021,0.0006684208104446015,-0.00014392030878540064,-17.716733202157624,0.00014392030878540064,2210.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,사람이,park_2013_2017,moon_post_covid_2020_2022,0.000983018961046013,0.0008391881704867841,-0.00014383079055922882,-14.631537768730427,0.00014383079055922882,2211.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,도입,park_2013_2017,moon_post_covid_2020_2022,0.0009445864535909084,0.0008007740620420758,-0.00014381239154883263,-15.224905142575382,0.00014381239154883263,2212.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,비대위원장,park_2013_2017,moon_post_covid_2020_2022,0.0007959823072389062,0.0009394763931242203,0.00014349408588531414,18.027295905993775,0.00014349408588531414,2213.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,직전,park_2013_2017,moon_post_covid_2020_2022,0.002113860944700967,0.0022573523759796986,0.0001434914312787314,6.788120649016018,0.0001434914312787314,2214.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,자국,park_2013_2017,moon_post_covid_2020_2022,0.0012875030462186528,0.0014304715561074773,0.00014296850988882457,11.104324009851286,0.00014296850988882457,2215.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,맥락,park_2013_2017,moon_post_covid_2020_2022,0.0011569067816442203,0.001014384077367016,-0.00014252270427720444,-12.319290243475638,0.00014252270427720444,2216.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,추적,park_2013_2017,moon_post_covid_2020_2022,0.0017636464650640695,0.0016212044041782482,-0.00014244206088582134,-8.076565440265078,0.00014244206088582134,2217.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,시속,park_2013_2017,moon_post_covid_2020_2022,0.0009635708361698201,0.000821146522751846,-0.00014242431341797413,-14.780886684377942,0.00014242431341797413,2218.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,포착,park_2013_2017,moon_post_covid_2020_2022,0.001387688958220302,0.00124590528184662,-0.00014178367637368182,-10.217251894510861,0.00014178367637368182,2219.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,시공,park_2013_2017,moon_post_covid_2020_2022,0.0007733017991766982,0.0009149920292638718,0.00014169023008717358,18.322759657099617,0.00014169023008717358,2220.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,문장,park_2013_2017,moon_post_covid_2020_2022,0.001011285519082607,0.0008700586255355866,-0.00014122689354702038,-13.965086108929464,0.00014122689354702038,2221.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,동료,park_2013_2017,moon_post_covid_2020_2022,0.0019541476779442075,0.002095099193797114,0.00014095151585290667,7.212940835729967,0.00014095151585290667,2222.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,라인,park_2013_2017,moon_post_covid_2020_2022,0.0014503788303435385,0.0015912778847961386,0.00014089905445260008,9.71463810039385,0.00014089905445260008,2223.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,제어,park_2013_2017,moon_post_covid_2020_2022,0.0007011705558614994,0.0008417903063195962,0.00014061975045809685,20.05499935537412,0.00014061975045809685,2224.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,화장실,park_2013_2017,moon_post_covid_2020_2022,0.0012523190892849132,0.001112022168245722,-0.00014029692103919114,-11.202969134591894,0.00014029692103919114,2225.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,관심사,park_2013_2017,moon_post_covid_2020_2022,0.001097818216511542,0.0009579353939320959,-0.0001398828225794461,-12.741893008839087,0.0001398828225794461,2226.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,국적,park_2013_2017,moon_post_covid_2020_2022,0.001064401878807617,0.000924676159858092,-0.00013972571894952496,-13.12715824083766,0.00013972571894952496,2227.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,시비,park_2013_2017,moon_post_covid_2020_2022,0.0009158081302001674,0.0007761613956923733,-0.0001396467345077941,-15.248470711574882,0.0001396467345077941,2228.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,단행,park_2013_2017,moon_post_covid_2020_2022,0.0010689749361052138,0.0012085583064714008,0.00013958337036618692,13.057684109484905,0.00013958337036618692,2229.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,한국은행,park_2013_2017,moon_post_covid_2020_2022,0.0017104245580606009,0.0015711440213398312,-0.0001392805367207697,-8.143038876774296,0.0001392805367207697,2230.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,고립,park_2013_2017,moon_post_covid_2020_2022,0.0009235557468566671,0.00078459937205814,-0.00013895637479852704,-15.045802624418364,0.00013895637479852704,2231.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,이제,park_2013_2017,moon_post_covid_2020_2022,0.001123278508189562,0.0009843710199787439,-0.0001389074882108181,-12.366255314071795,0.0001389074882108181,2232.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,상임,park_2013_2017,moon_post_covid_2020_2022,0.0018027409783424027,0.0019413560054310263,0.00013861502708862358,7.689126100416174,0.00013861502708862358,2233.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,보강,park_2013_2017,moon_post_covid_2020_2022,0.0009402951116920424,0.0008017211426633538,-0.00013857396902868858,-14.73728484872451,0.00013857396902868858,2234.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,출장,park_2013_2017,moon_post_covid_2020_2022,0.0009969526992687598,0.0008585208983543764,-0.00013843180091438337,-13.88549336552473,0.00013843180091438337,2235.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,근로,park_2013_2017,moon_post_covid_2020_2022,0.0016138085723065945,0.001475589388713974,-0.00013821918359262046,-8.56478184367714,0.00013821918359262046,2236.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,국정감사,park_2013_2017,moon_post_covid_2020_2022,0.0012265787629517006,0.00108893999700594,-0.00013763876594576063,-11.221355701165068,0.00013763876594576063,2237.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,정상회의,park_2013_2017,moon_post_covid_2020_2022,0.0009598558350838744,0.0008223146587521499,-0.00013754117633172443,-14.329357733154351,0.00013754117633172443,2238.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,블록,park_2013_2017,moon_post_covid_2020_2022,0.0007230552844421855,0.0008604107450407878,0.00013735546059860226,18.99653644113364,0.00013735546059860226,2239.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,만든,park_2013_2017,moon_post_covid_2020_2022,0.0010766023040909383,0.0009393384648179434,-0.00013726383927299484,-12.74972557196018,0.00013726383927299484,2240.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,강세,park_2013_2017,moon_post_covid_2020_2022,0.0010773724677086813,0.0009403722878411687,-0.00013700017986751256,-12.716138937435428,0.00013700017986751256,2241.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,투어,park_2013_2017,moon_post_covid_2020_2022,0.0014613958493059646,0.0013244029811807507,-0.00013699286812521392,-9.374110935806582,0.00013699286812521392,2242.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,경찰관,park_2013_2017,moon_post_covid_2020_2022,0.0019242311818964046,0.001787255627035202,-0.00013697555486120267,-7.1184562515096514,0.00013697555486120267,2243.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,외교관,park_2013_2017,moon_post_covid_2020_2022,0.0010360307757856665,0.000899274484884812,-0.00013675629090085443,-13.200022055053942,0.00013675629090085443,2244.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,혁신적,park_2013_2017,moon_post_covid_2020_2022,0.0008192723634945285,0.0009558653995595016,0.00013659303606497301,16.672481845029946,0.00013659303606497301,2245.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,소외,park_2013_2017,moon_post_covid_2020_2022,0.0011099396897989947,0.0009737400341406273,-0.00013619965565836738,-12.270905969948021,0.00013619965565836738,2246.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,편성,park_2013_2017,moon_post_covid_2020_2022,0.0021066201035551866,0.001970532280416383,-0.00013608782313880366,-6.460007806302539,0.00013608782313880366,2247.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,문제들,park_2013_2017,moon_post_covid_2020_2022,0.0009559680937225962,0.0008205176918397932,-0.00013545040188280293,-14.168924964362677,0.00013545040188280293,2248.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,거짓,park_2013_2017,moon_post_covid_2020_2022,0.000951672930890876,0.0010867540288457904,0.00013508109795491447,14.19406747531034,0.00013508109795491447,2249.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,일종,park_2013_2017,moon_post_covid_2020_2022,0.0016340833776342736,0.0014991167455335839,-0.00013496663210068975,-8.259470351879243,0.00013496663210068975,2250.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,붕괴,park_2013_2017,moon_post_covid_2020_2022,0.001989114418025319,0.0018545941903972164,-0.00013452022762810252,-6.762819997134536,0.00013452022762810252,2251.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,시민단체,park_2013_2017,moon_post_covid_2020_2022,0.001583349407622491,0.0017178433190502313,0.0001344939114277402,8.494266065359014,0.0001344939114277402,2252.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,세율,park_2013_2017,moon_post_covid_2020_2022,0.0005768752685324073,0.0007111922504006373,0.00013431698186823005,23.283539647996626,0.00013431698186823005,2253.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,자동,park_2013_2017,moon_post_covid_2020_2022,0.0016190895584817994,0.0017532499959601643,0.00013416043747836487,8.286165318993563,0.00013416043747836487,2254.0
cumulative_change,정부교체와 코로나 이후 변화가 누적된 총 변화,도달,park_2013_2017,moon_post_covid_2020_2022,0.0008191226552948216,0.0009527609043505702,0.00013363824905574862,16.314803185079658,0.00013363824905574862,2255.0
