keyword,tfidf_park,tfidf_moon,importance,delta_moon_minus_park,pct_change_moon_vs_park,condition
행정,0.004563795487907277,0.004662922630488082,0.009226718118395358,9.912714258080487e-05,2.1720329678107353,original_base
공격,0.004507617140999553,0.004678760062273756,0.00918637720327331,0.00017114292127420275,3.7967492784059345,original_base
신뢰,0.004484445500567545,0.004655410326411388,0.009139855826978932,0.00017096482584384298,3.812396110560512,original_base
약속,0.004180913417750512,0.004876128986494051,0.009057042404244563,0.0006952155687435391,16.62831776883797,original_base
인권,0.004203495828174195,0.004792358678258872,0.008995854506433067,0.000588862850084677,14.00888389463329,original_base
반발,0.004186312105166257,0.004792618503558302,0.00897893060872456,0.0006063063983920451,14.483067271640177,original_base
인력,0.003952232637792653,0.004785397463346643,0.008737630101139296,0.0008331648255539906,21.080864966980243,original_base
개편,0.003933567763689951,0.004734013455239481,0.008667581218929432,0.0008004456915495298,20.349101366405794,original_base
희망,0.004467370667737201,0.0041657055064625945,0.008633076174199795,-0.0003016651612746061,-6.752633343214491,original_base
공사,0.0043619241901039565,0.004017383242322688,0.008379307432426646,-0.00034454094778126835,-7.898829341485117,original_base
행동,0.00409619779231037,0.0042646786609108365,0.008360876453221207,0.00016848086860046622,4.1131038378261096,original_base
인재,0.0037266778562564363,0.004447694284718137,0.008174372140974573,0.0007210164284617011,19.34743104374427,original_base
원칙,0.00385412145782675,0.0042139864031204045,0.008068107860947155,0.00035986494529365465,9.337145941855558,original_base
세금,0.00387938187520646,0.004009747835872465,0.007889129711078925,0.000130365960666005,3.3604828000869835,original_base
부정,0.00367066627150224,0.0039935197487787535,0.007664186020280994,0.00032285347727651357,8.795500691060756,original_base
근로자,0.0038144712463025923,0.0037053369953935615,0.007519808241696154,-0.00010913425090903085,-2.8610584236233487,original_base
체계,0.003373278093445054,0.004135209013541548,0.007508487106986602,0.0007619309200964939,22.587254859807622,original_base
데이터,0.0020726482422585377,0.005406560633463175,0.007479208875721712,0.003333912391204637,160.85278356600037,original_base
승진,0.003776617298705662,0.0033011132369085905,0.0070777305356142526,-0.00047550406179707166,-12.590739918498981,original_base
장애인,0.0032486742103732405,0.0037920952733804312,0.007040769483753671,0.0005434210630071907,16.72747181825773,original_base
권한,0.0031505974567617523,0.00382289919569175,0.006973496652453502,0.0006723017389299976,21.33886502977765,original_base
공직자,0.0029999880066555926,0.0038806182256863253,0.0068806062323419175,0.0008806302190307327,29.354457987065928,original_base
육성,0.003211142577527126,0.003524648978308378,0.006735791555835504,0.0003135064007812518,9.763079440174856,original_base
인공지능,0.0013314643523257936,0.005352563953565913,0.006684028305891707,0.0040210996012401195,302.0058024246829,original_base
허용,0.0031741667903927083,0.0033703003198977833,0.006544467110290492,0.00019613352950507501,6.179055558728511,original_base
불안,0.0031354873211769125,0.003072639888318865,0.006208127209495777,-6.284743285804757e-05,-2.0043912291904165,original_base
변경,0.002983823675913292,0.0031942577055936415,0.006178081381506934,0.00021043402968034955,7.052495473477991,original_base
전기,0.0028432458016594514,0.003298332338710623,0.006141578140370075,0.0004550865370511717,16.00588091207457,original_base
태도,0.003291786900153256,0.0028404700146050766,0.0061322569147583324,-0.0004513168855481793,-13.710391931117027,original_base
네트워크,0.002918866208422732,0.003202873921172168,0.0061217401295948996,0.0002840077127494356,9.730069570503023,original_base
발굴,0.002756951602143955,0.0032966345951541036,0.006053586197298059,0.0005396829930101486,19.57535245052767,original_base
영역,0.0029496210574591246,0.003090921739322969,0.006040542796782094,0.00014130068186384449,4.79046898266872,original_base
보건,0.002645551770229071,0.0033767270925606527,0.006022278862789724,0.0007311753223315817,27.63791397165784,original_base
통제,0.002574753410597301,0.0034098429487158903,0.005984596359313191,0.0008350895381185894,32.43376762533784,original_base
청소년,0.0030115867608486273,0.0029696405899139167,0.005981227350762544,-4.194617093471057e-05,-1.3928262496044,original_base
수용,0.0028017132802768173,0.0031306096631469327,0.00593232294342375,0.00032889638287011535,11.7391163894408,original_base
체결,0.0027336163082811926,0.0031791356978035767,0.005912752006084769,0.0004455193895223841,16.297802591121936,original_base
직무,0.0027757329723790587,0.003116308295885676,0.005892041268264735,0.0003405753235066174,12.269743772028367,original_base
연계,0.0030676448672662363,0.002804404073958513,0.005872048941224749,-0.0002632407933077234,-8.581201693738207,original_base
공감,0.002749578333335285,0.003060231653981843,0.005809809987317128,0.00031065332064655806,11.298216780379205,original_base
공공기관,0.0029275289617656896,0.002841242348738397,0.005768771310504087,-8.628661302729265e-05,-2.9474213288482836,original_base
회견,0.0027729173153168444,0.00288897729960933,0.005661894614926175,0.00011605998429248558,4.185483052502202,original_base
사실상,0.002715356256695421,0.002941800966253522,0.0056571572229489435,0.0002264447095581012,8.339410675845667,original_base
법인,0.0026684909813744564,0.0029575514526977422,0.005626042434072199,0.0002890604713232858,10.832357064006255,original_base
대로,0.0026754139915418666,0.002941248843264996,0.005616662834806862,0.0002658348517231295,9.936213706123526,original_base
보상,0.0024021689602817956,0.003180478735511794,0.005582647695793589,0.0007783097752299983,32.40029273955383,original_base
고통,0.0028487834377613377,0.0027286318956096845,0.005577415333371022,-0.0001201515421516532,-4.217643944394454,original_base
